codigo_glaciar,nombre,tipo_glaciar,area_km2,region,provincia,comuna,latitud,longitud,cuenca,macrozona,altitud_media_msnm,altitud_max_msnm,altitud_min_msnm,volumen_hielo_km3,volumen_agua_km3,pendiente_grados,orientacion,anio_inventario
CL104500054B,sin_nombre,GLACIARETE,0.00181272473272,COQUIMBO,LIMARI,RIO HURTADO,-30.467400472634,-70.2983793464231,RIO LIMARI,MACROZONA NORTE,4948.0,4976,4932,5.42501813632e-06,4.61126541587e-06,33.7838872274,S,2019
CL104500056B,sin_nombre,GLACIARETE,0.00445993870803,COQUIMBO,LIMARI,RIO HURTADO,-30.4693660205132,-70.2942864478078,RIO LIMARI,MACROZONA NORTE,4971.58823529,4988,4957,1.8407048821e-05,1.56459914978e-05,25.5790367033,S,2019
CL104500073B,VOLCAN,GLACIARETE,0.00251922016551,COQUIMBO,LIMARI,RIO HURTADO,-30.5020045038456,-70.276929770667,RIO LIMARI,MACROZONA NORTE,5401.86666667,5438,5374,8.47935836446e-06,7.20745460979e-06,45.6843482971,SE,2019
CL104500060B,sin_nombre,GLACIARETE,0.0127386822729,COQUIMBO,LIMARI,RIO HURTADO,-30.4761035658235,-70.2804872161173,RIO LIMARI,MACROZONA NORTE,4771.67586207,4793,4751,7.64713600325e-05,6.50006560276e-05,18.5670752032,W,2019
CL104500057B,sin_nombre,GLACIARETE,0.00379689768077,COQUIMBO,LIMARI,RIO HURTADO,-30.4731581153524,-70.2914454773007,RIO LIMARI,MACROZONA NORTE,4828.28888889,4849,4795,1.47955075864e-05,1.25761814484e-05,35.8836008814,S,2019
CL104500057C,sin_nombre,GLACIARETE,0.00364829326693,COQUIMBO,LIMARI,RIO HURTADO,-30.4710256430208,-70.288576697278,RIO LIMARI,MACROZONA NORTE,4919.48837209,4936,4902,1.40152432389e-05,1.19129567531e-05,31.397381095,SW,2019
CL104500060C,sin_nombre,GLACIARETE,0.00634176844695,COQUIMBO,LIMARI,RIO HURTADO,-30.4743924783607,-70.2812870985824,RIO LIMARI,MACROZONA NORTE,4832.625,4847,4814,2.96786639842e-05,2.52268643866e-05,20.7235792743,S,2019
CL104500056C,sin_nombre,GLACIARETE,0.00179715763829,COQUIMBO,LIMARI,RIO HURTADO,-30.469076658058,-70.2930932029097,RIO LIMARI,MACROZONA NORTE,4968.83333333,4978,4958,5.36189489824e-06,4.5576106635e-06,26.1119599342,SE,2019
CL104500081B,sin_nombre,GLACIARETE,0.00304922210916,COQUIMBO,LIMARI,RIO HURTADO,-30.4878061729384,-70.2515952530761,RIO LIMARI,MACROZONA NORTE,4880.388889,4940,4843,1.09872603249e-05,9.33917127617e-06,38.014411,SE,2019
CL104500068B,sin_nombre,GLACIARETE,0.0024456152077,COQUIMBO,LIMARI,RIO HURTADO,-30.5063149854426,-70.27864360584,RIO LIMARI,MACROZONA NORTE,5282.3,5293,5267,8.14493358635e-06,6.9231935484e-06,35.789462471,S,2019
CL104501003@,sin_nombre,GLACIAR ROCOSO,0.0949617629927,COQUIMBO,LIMARI,RIO HURTADO,-30.3333304831244,-70.5213501167854,RIO LIMARI,MACROZONA NORTE,3814.88737511,3914,3762,0.000700696244274,0.000642538455999,22.8683571447,S,2019
CL104500007@,sin_nombre,GLACIAR ROCOSO,0.0551140567517,COQUIMBO,LIMARI,RIO HURTADO,-30.399136711223,-70.4837583626597,RIO LIMARI,MACROZONA NORTE,4145.71316614,4237,4085,0.000334879959766,0.000307084923105,28.7495960397,S,2019
CL104500009@,sin_nombre,GLACIAR ROCOSO,0.0725384961605,COQUIMBO,LIMARI,RIO HURTADO,-30.4028702522137,-70.4694086798491,RIO LIMARI,MACROZONA NORTE,3993.07244656,4120,3899,0.000486169410316,0.00044581734926,25.4993677547,S,2019
CL104501008@,sin_nombre,GLACIAR ROCOSO,0.0355711643829,COQUIMBO,LIMARI,RIO HURTADO,-30.4150335884718,-70.4861301483373,RIO LIMARI,MACROZONA NORTE,4065.8560794,4173,3997,0.000184857130413,0.000169513988589,29.5591465273,S,2019
CL104501009@,sin_nombre,GLACIAR ROCOSO,0.0191613826397,COQUIMBO,LIMARI,RIO HURTADO,-30.4145096882339,-70.4839459621104,RIO LIMARI,MACROZONA NORTE,4119.30941704,4199,4064,7.98452963352e-05,7.32181367394e-05,28.8375596829,SW,2019
CL104500005@,sin_nombre,GLACIAR ROCOSO,0.0606856944911,COQUIMBO,LIMARI,RIO HURTADO,-30.4181914980113,-70.4721019295982,RIO LIMARI,MACROZONA NORTE,3922.15954416,4016,3832,0.000381631536013,0.000349956118524,21.1377051923,S,2019
CL104500001@,sin_nombre,GLACIAR ROCOSO,0.0841854748576,COQUIMBO,LIMARI,RIO HURTADO,-30.4288667929574,-70.4872180800781,RIO LIMARI,MACROZONA NORTE,3961.41948718,4065,3852,0.000595035593042,0.00054564763882,28.308058795,SE,2019
CL104500003@,sin_nombre,GLACIAR ROCOSO,0.0217246865263,COQUIMBO,LIMARI,RIO HURTADO,-30.4335826401306,-70.480859756232,RIO LIMARI,MACROZONA NORTE,3779.37944664,3828,3747,9.4676465235e-05,8.68183186205e-05,19.3982400706,SW,2019
CL104500018@,sin_nombre,GLACIAR ROCOSO,0.0381075747191,COQUIMBO,LIMARI,RIO HURTADO,-30.429540728754,-70.4274772339998,RIO LIMARI,MACROZONA NORTE,3935.12304251,3981,3898,0.000202968413861,0.000186122035511,25.5963315686,S,2019
CL104500028@,sin_nombre,GLACIAR ROCOSO,0.0512751628119,COQUIMBO,LIMARI,RIO HURTADO,-30.4631625110095,-70.3990824329807,RIO LIMARI,MACROZONA NORTE,3984.69191919,4043,3918,0.000303626710596,0.000278425693617,22.6825524107,S,2019
CL104500026@,sin_nombre,GLACIAR ROCOSO,0.284491485221,COQUIMBO,LIMARI,RIO HURTADO,-30.4647917812881,-70.41236232917,RIO LIMARI,MACROZONA NORTE,4097.92980333,4356,3959,0.00310576158058,0.00284798336939,23.3446233305,S,2019
CL104500025@,sin_nombre,GLACIAR ROCOSO,0.0750081513936,COQUIMBO,LIMARI,RIO HURTADO,-30.4658503768672,-70.4212917362134,RIO LIMARI,MACROZONA NORTE,4276.80137773,4361,4214,0.000508766249782,0.00046653865105,27.7079070624,S,2019
CL104500139@,sin_nombre,GLACIAR ROCOSO,1.1622145478,COQUIMBO,LIMARI,RIO HURTADO,-30.5003841107479,-70.2364222744867,RIO LIMARI,MACROZONA NORTE,4371.11391466,4525,4165,0.0209695750453,0.0192291003165,13.7138824993,S,2019
CL104500082@,sin_nombre,GLACIAR ROCOSO,0.0446468984504,COQUIMBO,LIMARI,RIO HURTADO,-30.4908036622899,-70.2524196342871,RIO LIMARI,MACROZONA NORTE,4631.13926499,4719,4570,0.000251630277793,0.000230744964736,29.0692764066,S,2019
CL104500071@,sin_nombre,GLACIAR ROCOSO,0.198871558361,COQUIMBO,LIMARI,RIO HURTADO,-30.5106512984589,-70.2528420853598,RIO LIMARI,MACROZONA NORTE,4644.41186661,4882,4445,0.00191055362963,0.00175197767837,31.8712250153,SE,2019
CL104500072@,sin_nombre,GLACIAR ROCOSO,0.183037553027,COQUIMBO,LIMARI,RIO HURTADO,-30.5085588453617,-70.2478687497136,RIO LIMARI,MACROZONA NORTE,4511.25106182,4732,4356,0.00170711651345,0.00156542584283,33.5680329898,SE,2019
CL104500070@,sin_nombre,GLACIAR ROCOSO,0.120169740618,COQUIMBO,LIMARI,RIO HURTADO,-30.518025026407,-70.2632808241841,RIO LIMARI,MACROZONA NORTE,4354.45994278,4574,4244,0.000964446393354,0.000884397342706,27.0272114181,S,2019
CL104500062@,sin_nombre,GLACIAR ROCOSO,0.00828400667182,COQUIMBO,LIMARI,RIO HURTADO,-30.5377139615908,-70.2772265055499,RIO LIMARI,MACROZONA NORTE,4245.62765957,4281,4212,2.55887097086e-05,2.34648468028e-05,27.3559349496,S,2019
CL104500064@,sin_nombre,GLACIAR ROCOSO,0.0173012588481,COQUIMBO,LIMARI,RIO HURTADO,-30.5400621866767,-70.2732599898872,RIO LIMARI,MACROZONA NORTE,4122.12060302,4160,4082,6.95132436846e-05,6.37436444588e-05,19.8764563469,S,2019
CL104500093@,sin_nombre,GLACIAR ROCOSO,0.123221716942,COQUIMBO,LIMARI,RIO HURTADO,-30.5668649515188,-70.2379486607741,RIO LIMARI,MACROZONA NORTE,3999.82295311,4120,3887,0.000997834961934,0.000915014660093,24.2081591214,S,2019
CL104500130@,sin_nombre,GLACIAR ROCOSO,0.0279092235052,COQUIMBO,LIMARI,RIO HURTADO,-30.5717258113292,-70.3904451808316,RIO LIMARI,MACROZONA NORTE,3948.88957055,4044,3871,0.000133007402464,0.000121967788059,34.3559982923,S,2019
CL104500131@,sin_nombre,GLACIAR ROCOSO,0.0190862709143,COQUIMBO,LIMARI,RIO HURTADO,-30.5722853928368,-70.3830519956737,RIO LIMARI,MACROZONA NORTE,3922.80269058,3992,3884,7.94208665676e-05,7.28289346425e-05,31.495699767,S,2019
CL104500132@,sin_nombre,GLACIAR ROCOSO,0.0114809649141,COQUIMBO,LIMARI,RIO HURTADO,-30.5725282421555,-70.3767188257142,RIO LIMARI,MACROZONA NORTE,3983.04615385,4017,3948,3.98461885118e-05,3.65389548653e-05,30.1678489318,S,2019
CL104500120@,sin_nombre,GLACIAR ROCOSO,0.0178604106451,COQUIMBO,LIMARI,RIO HURTADO,-30.6081861025567,-70.3390913822162,RIO LIMARI,MACROZONA NORTE,3880.66028708,3932,3853,7.2579303192e-05,6.65552210271e-05,23.9586805727,S,2019
CL104500119@,sin_nombre,GLACIAR ROCOSO,0.0510748971904,COQUIMBO,LIMARI,RIO HURTADO,-30.6074336692106,-70.3427604318174,RIO LIMARI,MACROZONA NORTE,3938.32323232,4056,3888,0.000302018599528,0.000276951055767,21.3991768713,SE,2019
CL104500114@,sin_nombre,GLACIAR ROCOSO,0.00416853574642,COQUIMBO,LIMARI,RIO HURTADO,-30.6205907681063,-70.3626789475914,RIO LIMARI,MACROZONA NORTE,4154.0625,4164,4141,1.0076594002e-05,9.24023669983e-06,19.8857291639,S,2019
CL104500105@,sin_nombre,GLACIAR ROCOSO,0.0893986459256,COQUIMBO,LIMARI,RIO HURTADO,-30.6460927247342,-70.3760150268726,RIO LIMARI,MACROZONA NORTE,4176.09482759,4281,4099,0.00064558316559,0.000591999762846,23.8741399863,N,2019
CL104500108@,sin_nombre,GLACIAR ROCOSO,0.032869077783,COQUIMBO,LIMARI,RIO HURTADO,-30.6418511557052,-70.3770574940961,RIO LIMARI,MACROZONA NORTE,4148.7847769,4246,4088,0.000166064489153,0.000152281136553,31.4798898785,NE,2019
CL104500109@,sin_nombre,GLACIAR ROCOSO,0.0203220759047,COQUIMBO,LIMARI,RIO HURTADO,-30.6401534643026,-70.3754746665185,RIO LIMARI,MACROZONA NORTE,4105.8907563,4171,4055,8.64786258906e-05,7.93008999417e-05,33.7974520771,E,2019
CL104500110@,sin_nombre,GLACIAR ROCOSO,0.0225849123538,COQUIMBO,LIMARI,RIO HURTADO,-30.6386962589708,-70.3734871016384,RIO LIMARI,MACROZONA NORTE,4059.06741573,4132,4024,9.9799345266e-05,9.15159996089e-05,30.8487667305,SE,2019
CL104500113@,sin_nombre,GLACIAR ROCOSO,0.0345679919803,COQUIMBO,LIMARI,RIO HURTADO,-30.6352289925113,-70.3630645954104,RIO LIMARI,MACROZONA NORTE,3902.53233831,3948,3877,0.000177818497132,0.00016305956187,28.0515592252,SE,2019
CL104500112@,sin_nombre,GLACIAR ROCOSO,0.0107067482017,COQUIMBO,LIMARI,RIO HURTADO,-30.637166822564,-70.3694069056775,RIO LIMARI,MACROZONA NORTE,3978.28,4021,3961,3.62444454162e-05,3.32361564467e-05,27.4607137451,SE,2019
CL104500101@,sin_nombre,GLACIAR ROCOSO,0.0329494302187,COQUIMBO,LIMARI,RIO HURTADO,-30.653654696832,-70.372667765497,RIO LIMARI,MACROZONA NORTE,4162.47792208,4245,4117,0.000166615623553,0.000152786526798,31.2470113457,E,2019
CL104500098@,sin_nombre,GLACIAR ROCOSO,0.0445605927848,COQUIMBO,LIMARI,RIO HURTADO,-30.6565170271398,-70.3659454264242,RIO LIMARI,MACROZONA NORTE,4064.89708738,4152,4023,0.000250970434489,0.000230139888426,17.7245662384,N,2019
CL104500099@,sin_nombre,GLACIAR ROCOSO,0.0260572800646,COQUIMBO,LIMARI,RIO HURTADO,-30.6556605434509,-70.3604586981095,RIO LIMARI,MACROZONA NORTE,4006.74342105,4025,3983,0.000121174677641,0.000111117179397,7.85016113049,N,2019
CL104520043@,sin_nombre,GLACIAR ROCOSO,0.214311266156,COQUIMBO,LIMARI,MONTE PATRIA,-30.6610594532438,-70.3585103412341,RIO LIMARI,MACROZONA NORTE,3927.75911824,4113,3824,0.00211458028242,0.00193907011898,24.0623142307,S,2019
CL104520046@,sin_nombre,GLACIAR ROCOSO,0.0475154215841,COQUIMBO,LIMARI,MONTE PATRIA,-30.6677256320586,-70.3467977703736,RIO LIMARI,MACROZONA NORTE,3830.31693989,3878,3784,0.000273817149383,0.000251090325984,18.3572382884,SW,2019
CL104520037@,sin_nombre,GLACIAR ROCOSO,0.0563180200864,COQUIMBO,LIMARI,MONTE PATRIA,-30.6589641738765,-70.3728309110585,RIO LIMARI,MACROZONA NORTE,4125.25421133,4242,4053,0.000344845531543,0.000316223352425,31.9079081746,S,2019
CL104520032@,sin_nombre,GLACIAR ROCOSO,0.195123247094,COQUIMBO,LIMARI,MONTE PATRIA,-30.6680700177144,-70.3766283778218,RIO LIMARI,MACROZONA NORTE,3936.22388717,4158,3831,0.00186185323268,0.00170731941437,21.6712112126,S,2019
CL104520031@,sin_nombre,GLACIAR ROCOSO,0.0154057338522,COQUIMBO,LIMARI,MONTE PATRIA,-30.6701016037752,-70.3790462063465,RIO LIMARI,MACROZONA NORTE,3905.11666667,3966,3871,5.93855953445e-05,5.44565909309e-05,35.7745673577,S,2019
CL104521017@,sin_nombre,GLACIAR ROCOSO,0.0603503492468,COQUIMBO,LIMARI,MONTE PATRIA,-30.6541099378459,-70.3805831008348,RIO LIMARI,MACROZONA NORTE,3990.63932107,4048,3951,0.000378772623742,0.000347334495971,17.3583062009,W,2019
CL104521015@,sin_nombre,GLACIAR ROCOSO,0.0250871090559,COQUIMBO,LIMARI,MONTE PATRIA,-30.6453195010236,-70.3959080485151,RIO LIMARI,MACROZONA NORTE,3827.6609589,3863,3788,0.000115093447388,0.000105540691255,24.1419666173,SW,2019
CL104521014@,sin_nombre,GLACIAR ROCOSO,0.0911380020912,COQUIMBO,LIMARI,MONTE PATRIA,-30.6370009149938,-70.4041983417306,RIO LIMARI,MACROZONA NORTE,3857.06421152,3937,3790,0.000662686826082,0.000607683819517,17.9798258263,S,2019
CL104521011@,sin_nombre,GLACIAR ROCOSO,0.0717960621574,COQUIMBO,LIMARI,MONTE PATRIA,-30.6328781171535,-70.4220803308506,RIO LIMARI,MACROZONA NORTE,3796.35826297,3897,3741,0.000479429395193,0.000439636755392,24.5195997115,S,2019
CL104521010@,sin_nombre,GLACIAR ROCOSO,0.0927147100877,COQUIMBO,LIMARI,MONTE PATRIA,-30.6305749347573,-70.4262519021063,RIO LIMARI,MACROZONA NORTE,3972.62302693,4146,3841,0.00067829219724,0.000621993944869,30.5007386323,S,2019
CL104520029@,sin_nombre,GLACIAR ROCOSO,0.012072256936,COQUIMBO,LIMARI,MONTE PATRIA,-30.6738978347293,-70.4040811855961,RIO LIMARI,MACROZONA NORTE,4064.72058824,4087,4034,4.26562884206e-05,3.91158164817e-05,29.8203293927,SE,2019
CL104520009@,sin_nombre,GLACIAR ROCOSO,0.0965040697283,COQUIMBO,LIMARI,MONTE PATRIA,-30.6926483234366,-70.4403796270117,RIO LIMARI,MACROZONA NORTE,3806.4456328,3937,3739,0.00071618385825,0.000656740598015,22.4074545383,SW,2019
CL104520008@,sin_nombre,GLACIAR ROCOSO,0.113420522926,COQUIMBO,LIMARI,MONTE PATRIA,-30.6934850971842,-70.4442425222357,RIO LIMARI,MACROZONA NORTE,3817.90791476,3976,3745,0.000891687488586,0.000817677427033,27.2323366282,SE,2019
CL104520007@,sin_nombre,GLACIAR ROCOSO,0.0468594782538,COQUIMBO,LIMARI,MONTE PATRIA,-30.6972009477563,-70.4475053696782,RIO LIMARI,MACROZONA NORTE,3798.503663,3904,3730,0.00026870036002,0.000246398230138,28.2999816797,SE,2019
CL104520002@,sin_nombre,GLACIAR ROCOSO,0.326402066891,COQUIMBO,LIMARI,MONTE PATRIA,-30.6957811136547,-70.4598102807132,RIO LIMARI,MACROZONA NORTE,3802.16456029,4005,3706,0.00374247403526,0.00343184869033,21.5088423578,S,2019
CL104521019@,sin_nombre,GLACIAR ROCOSO,0.037555984494,COQUIMBO,LIMARI,MONTE PATRIA,-30.687625564055,-70.4823341841446,RIO LIMARI,MACROZONA NORTE,3892.32643678,3984,3840,0.00019899204647,0.000182475706613,27.1815336107,S,2019
CL104521004@,sin_nombre,GLACIAR ROCOSO,0.0108723515927,COQUIMBO,LIMARI,MONTE PATRIA,-30.5895822081353,-70.5267586528462,RIO LIMARI,MACROZONA NORTE,3705.5234375,3747,3682,3.70072730074e-05,3.39356693478e-05,27.4359035715,S,2019
CL104521001@,sin_nombre,GLACIAR ROCOSO,0.0544588452371,COQUIMBO,LIMARI,MONTE PATRIA,-30.6097536396587,-70.553234090337,RIO LIMARI,MACROZONA NORTE,3700.14580032,3838,3622,0.000329489035806,0.000302141445834,26.6451485312,S,2019
CL104521002@,sin_nombre,GLACIAR ROCOSO,0.0255100225418,COQUIMBO,LIMARI,MONTE PATRIA,-30.6120906508862,-70.5512882514556,RIO LIMARI,MACROZONA NORTE,3617.71088435,3687,3566,0.000117734223411,0.000107962282868,28.268005822,S,2019
CL104514035@,sin_nombre,GLACIAR ROCOSO,0.0191176993158,COQUIMBO,LIMARI,MONTE PATRIA,-30.8290073663211,-70.4568286128708,RIO LIMARI,MACROZONA NORTE,3679.44196429,3706,3663,7.95983849226e-05,7.2991718974e-05,15.2308601141,S,2019
CL104514038@,sin_nombre,GLACIAR ROCOSO,0.0498150656447,COQUIMBO,LIMARI,MONTE PATRIA,-30.8282685991915,-70.4419019954042,RIO LIMARI,MACROZONA NORTE,3727.3619211,3761,3692,0.000291954107509,0.000267721916586,15.6276732194,SW,2019
CL104514012@,sin_nombre,GLACIAR ROCOSO,0.00739227161809,COQUIMBO,LIMARI,MONTE PATRIA,-30.8422022955837,-70.3587113782327,RIO LIMARI,MACROZONA NORTE,3869.93975904,3916,3822,2.19244012852e-05,2.01046759785e-05,43.4503216571,SW,2019
CL104514011@,sin_nombre,GLACIAR ROCOSO,0.0517282979115,COQUIMBO,LIMARI,MONTE PATRIA,-30.841859325159,-70.3614400676828,RIO LIMARI,MACROZONA NORTE,3872.32274247,3959,3809,0.000307273609549,0.000281769899956,19.956368668,S,2019
CL104514010@,sin_nombre,GLACIAR ROCOSO,0.0144242606242,COQUIMBO,LIMARI,MONTE PATRIA,-30.8399345042725,-70.3646993997555,RIO LIMARI,MACROZONA NORTE,3991.61627907,4036,3958,5.43107840443e-05,4.98029889686e-05,29.7643275316,S,2019
CL104510006@,sin_nombre,GLACIAR ROCOSO,0.02476657046,COQUIMBO,LIMARI,MONTE PATRIA,-30.865265800774,-70.4032329776031,RIO LIMARI,MACROZONA NORTE,3872.72068966,3956,3824,0.000113102472421,0.00010371496721,29.5264005135,SE,2019
CL104520024@,sin_nombre,GLACIAR ROCOSO,0.0388284162992,COQUIMBO,LIMARI,MONTE PATRIA,-30.7023093574281,-70.3741337045272,RIO LIMARI,MACROZONA NORTE,3938.73170732,4083,3873,0.000208195923847,0.000190915662168,27.3862984524,SE,2019
CL104520025@,sin_nombre,GLACIAR ROCOSO,0.0134496744021,COQUIMBO,LIMARI,MONTE PATRIA,-30.7029645618989,-70.3713387814518,RIO LIMARI,MACROZONA NORTE,3855.59872611,3895,3824,4.93921559493e-05,4.52926070055e-05,26.2374617522,SE,2019
CL104520048@,sin_nombre,GLACIAR ROCOSO,0.0510650453527,COQUIMBO,LIMARI,MONTE PATRIA,-30.6786536491964,-70.3468271586702,RIO LIMARI,MACROZONA NORTE,3747.80033557,3808,3665,0.000301939548353,0.00027687856584,30.8205811465,S,2019
CL104520021@,sin_nombre,GLACIAR ROCOSO,0.098991368144,COQUIMBO,LIMARI,MONTE PATRIA,-30.680402787768,-70.4176966859108,RIO LIMARI,MACROZONA NORTE,4244.30052265,4412,4117,0.000741347252904,0.000679815430913,26.2153805856,SE,2019
CL104520022@,sin_nombre,GLACIAR ROCOSO,0.0988666875149,COQUIMBO,LIMARI,MONTE PATRIA,-30.684236569088,-70.4060058071438,RIO LIMARI,MACROZONA NORTE,3913.63975694,4019,3866,0.000740080460322,0.000678653782115,20.0266785212,SW,2019
CL104500065@,sin_nombre,GLACIAR ROCOSO,0.297934241612,COQUIMBO,LIMARI,RIO HURTADO,-30.5176754567017,-70.2823889044386,RIO LIMARI,MACROZONA NORTE,4458.6729269,4817,4333,0.0033065684669,0.00303212328415,25.4638236673,S,2019
CL104500031@,sin_nombre,GLACIAR ROCOSO,0.0276216889222,COQUIMBO,LIMARI,RIO HURTADO,-30.4514226716909,-70.3910041612293,RIO LIMARI,MACROZONA NORTE,4080.63009404,4157,4047,0.000131151321922,0.000120265762202,29.5555527875,S,2019
CL104521013@,sin_nombre,GLACIAR ROCOSO,0.0839462479165,COQUIMBO,LIMARI,MONTE PATRIA,-30.6379540909142,-70.4082261955306,RIO LIMARI,MACROZONA NORTE,3835.88205128,3930,3772,0.000592742217207,0.000543544613179,24.6509024953,S,2019
CL104500135@,sin_nombre,GLACIAR ROCOSO,0.0215613177874,COQUIMBO,LIMARI,RIO HURTADO,-30.6409095628716,-70.3919441114345,RIO LIMARI,MACROZONA NORTE,3969.36507937,4038,3927,9.37116302862e-05,8.59335649724e-05,35.7757237677,NE,2019
CL104520064@,sin_nombre,GLACIAR ROCOSO,0.421422870606,COQUIMBO,LIMARI,MONTE PATRIA,-30.7002101333861,-70.2716039155979,RIO LIMARI,MACROZONA NORTE,4120.1183432,4369,3937,0.00529344705379,0.00485409094833,23.9162085006,S,2019
CL104500126@,sin_nombre,GLACIAR ROCOSO,0.161178568407,COQUIMBO,LIMARI,RIO HURTADO,-30.5980157940587,-70.3269348650898,RIO LIMARI,MACROZONA NORTE,4034.76716738,4182,3950,0.00143652142744,0.00131729014896,28.1860301536,S,2019
CL104520033@,sin_nombre,GLACIAR ROCOSO,0.327140497145,COQUIMBO,LIMARI,MONTE PATRIA,-30.6629273428889,-70.3715612585682,RIO LIMARI,MACROZONA NORTE,3973.5183727,4168,3836,0.00375396801653,0.00344238867116,26.4432490474,S,2019
CL104520063@,sin_nombre,GLACIAR ROCOSO,0.116213142132,COQUIMBO,LIMARI,MONTE PATRIA,-30.6980793053159,-70.2800804229562,RIO LIMARI,MACROZONA NORTE,4266.15964523,4412,4065,0.00092161063149,0.000845116949076,29.3078950133,S,2019
CL104514015@,sin_nombre,GLACIAR ROCOSO,0.0373152097216,COQUIMBO,LIMARI,MONTE PATRIA,-30.7653041655212,-70.2804792084246,RIO LIMARI,MACROZONA NORTE,3791.20229885,3831,3764,0.000197262829742,0.000180890014873,17.6217711076,W,2019
CL104500033@,sin_nombre,GLACIAR ROCOSO,0.189748763559,COQUIMBO,LIMARI,RIO HURTADO,-30.4171400820871,-70.3488851323907,RIO LIMARI,MACROZONA NORTE,4010.01359927,4259,3913,0.00179260643799,0.00164382010364,26.5841554502,S,2019
CL104501001@,sin_nombre,GLACIAR ROCOSO,0.0810029400605,COQUIMBO,LIMARI,RIO HURTADO,-30.2954361719069,-70.5517408645276,RIO LIMARI,MACROZONA NORTE,3809.19850587,3906,3736,0.000564718053361,0.000517846454932,22.8491698075,SW,2019
CL104500106@,sin_nombre,GLACIAR ROCOSO,0.0720560677977,COQUIMBO,LIMARI,RIO HURTADO,-30.6449042533728,-70.3788570809952,RIO LIMARI,MACROZONA NORTE,4252.15191388,4379,4148,0.000481786978687,0.000441798659456,29.005495003,E,2019
CL104520018@,sin_nombre,GLACIAR ROCOSO,0.0898604546332,COQUIMBO,LIMARI,MONTE PATRIA,-30.6988910432171,-70.4240105210603,RIO LIMARI,MACROZONA NORTE,4095.71958175,4301,3998,0.000650112798948,0.000596153436635,29.9336584562,SE,2019
CL104520013@,sin_nombre,GLACIAR ROCOSO,0.0489884848926,COQUIMBO,LIMARI,MONTE PATRIA,-30.7036106208926,-70.4191965070965,RIO LIMARI,MACROZONA NORTE,3765.24077329,3876,3697,0.000285399809626,0.000261711625427,25.6498000643,S,2019
CL104520011@,sin_nombre,GLACIAR ROCOSO,0.137556493974,COQUIMBO,LIMARI,MONTE PATRIA,-30.6982264025985,-70.4348341035099,RIO LIMARI,MACROZONA NORTE,3860.82426517,4047,3747,0.00115855047719,0.00106239078758,19.5478249366,SW,2019
CL104520003@,sin_nombre,GLACIAR ROCOSO,0.0116226296718,COQUIMBO,LIMARI,MONTE PATRIA,-30.6989393571528,-70.4553266658054,RIO LIMARI,MACROZONA NORTE,3680.39849624,3698,3661,4.05148449786e-05,3.71521128454e-05,16.5352970604,SE,2019
CL104500116@,sin_nombre,GLACIAR ROCOSO,0.0181721045468,COQUIMBO,LIMARI,RIO HURTADO,-30.6244329621384,-70.3511600921987,RIO LIMARI,MACROZONA NORTE,3881.00473934,3915,3845,7.43034541038e-05,6.81362674132e-05,27.8443908646,S,2019
CL104521018@,sin_nombre,GLACIAR ROCOSO,0.0213941636021,COQUIMBO,LIMARI,MONTE PATRIA,-30.6833357191944,-70.4359233559093,RIO LIMARI,MACROZONA NORTE,3998.836,4053,3960,9.27271367028e-05,8.50307843565e-05,28.9449426422,S,2019
CL104500094@,sin_nombre,GLACIAR ROCOSO,0.0486814302324,COQUIMBO,LIMARI,RIO HURTADO,-30.5667911828752,-70.2313801949833,RIO LIMARI,MACROZONA NORTE,4149.1634103,4276,4008,0.000282975051698,0.000259488122407,29.193854647,S,2019
CL104500050@,sin_nombre,GLACIAR ROCOSO,1.73809437585,COQUIMBO,LIMARI,RIO HURTADO,-30.4792392871478,-70.3133696573954,RIO LIMARI,MACROZONA NORTE,4187.82599643,4616,3894,0.0362055919242,0.0332005277945,20.430392944,S,2019
CL104520006@,sin_nombre,GLACIAR ROCOSO,0.0172507854428,COQUIMBO,LIMARI,MONTE PATRIA,-30.698285036846,-70.4493080541366,RIO LIMARI,MACROZONA NORTE,3813.53233831,3870,3790,6.92381972952e-05,6.34914269197e-05,17.3110444724,SE,2019
CL104501005@,sin_nombre,GLACIAR ROCOSO,0.0298808567083,COQUIMBO,LIMARI,RIO HURTADO,-30.3956720136676,-70.5062693038159,RIO LIMARI,MACROZONA NORTE,3853.9127907,3902,3817,0.000145916522959,0.000133805451553,26.7743576294,S,2019
CL104500011@,sin_nombre,GLACIAR ROCOSO,0.0561400620099,COQUIMBO,LIMARI,RIO HURTADO,-30.402583760604,-70.460107423327,RIO LIMARI,MACROZONA NORTE,3853.61823802,3962,3799,0.000343367684177,0.00031486816639,26.4603043487,S,2019
CL104500008@,sin_nombre,GLACIAR ROCOSO,0.154089520366,COQUIMBO,LIMARI,RIO HURTADO,-30.4021056686308,-70.4797625006012,RIO LIMARI,MACROZONA NORTE,4075.44852532,4252,4003,0.00135146316003,0.00123929171775,23.3011750092,S,2019
CL104500015@,sin_nombre,GLACIAR ROCOSO,0.0356394731301,COQUIMBO,LIMARI,RIO HURTADO,-30.4449124652329,-70.4474345702505,RIO LIMARI,MACROZONA NORTE,3850.90361446,4036,3749,0.000185339015043,0.000169955876794,32.0805369779,SE,2019
